video_id,song_title,channel_name,original_title,audio_file,youtube_link
JQK9fqXqRR8,Els_Pets_Hospital_del_Mar_Versió_Confinada,RGBSuports,Els Pets - Hospital del Mar - Versió Confinada,JQK9fqXqRR8.mp3,https://www.youtube.com/watch?v=JQK9fqXqRR8
TH0QxK39uyQ,-_Magaluf,Baaldo,Baaldo - Magaluf,TH0QxK39uyQ.mp3,https://www.youtube.com/watch?v=TH0QxK39uyQ
aBDPsI0nuHU,Still_ill_Micròfons_i_Fogons_(Videoclip_Oficial),Lágrimas de Sangre,Still ill - Micròfons i Fogons (Videoclip Oficial),aBDPsI0nuHU.mp3,https://www.youtube.com/watch?v=aBDPsI0nuHU
BeH2eH9iPw4,Txarango_–_Una_lluna_a_l'aigua_(Videoclip_Oficial),Txarango Oficial,Txarango – Una lluna a l'aigua (Videoclip Oficial),BeH2eH9iPw4.mp3,https://www.youtube.com/watch?v=BeH2eH9iPw4
ampAxvxZnws,SENYOR_OCA_TOCAR_FUSTA_amb_LÁGRIMAS_DE_SANGRE_(Videoclip_Oficial),Senyor Oca,SENYOR OCA - TOCAR FUSTA amb LÁGRIMAS DE SANGRE (Videoclip Oficial),ampAxvxZnws.mp3,https://www.youtube.com/watch?v=ampAxvxZnws
oAA2heHNmQs,-_Som_[Videoclip_Oficial],Rudymentari,Rudymentari - Som [Videoclip Oficial],oAA2heHNmQs.mp3,https://www.youtube.com/watch?v=oAA2heHNmQs
pP5yV_E09-A,KOEMAN_DIMARTS_[LYRIC_VIDEO_OFICIAL],KOEMANPOP,KOEMAN - DIMARTS [LYRIC VIDEO OFICIAL],pP5yV_E09-A.mp3,https://www.youtube.com/watch?v=pP5yV_E09-A
-ISx80tGzgg,&_Convidats_La_festa_de_la_pau_(Videoclip_Oficial)_#cançonsinfantils_#família,Dàmaris Gelabert,Dàmaris Gelabert & Convidats - La festa de la pau (Videoclip Oficial) #cançonsinfantils #família,-ISx80tGzgg.mp3,https://www.youtube.com/watch?v=-ISx80tGzgg
SqUnhf4xrcA,-_aquelles_tardes_(Videoclip_Oficial),Segonamà,Segonamà - aquelles tardes (Videoclip Oficial),SqUnhf4xrcA.mp3,https://www.youtube.com/watch?v=SqUnhf4xrcA
_JYRIWVKves,LOLA_TILDO_MUXART,Crea Music,LOLA - TILDO MUXART,_JYRIWVKves.mp3,https://www.youtube.com/watch?v=_JYRIWVKves
hCsrDSongSk,Joan_Colomo_Màgic,Ràdio Arenys,Joan Colomo - Màgic,hCsrDSongSk.mp3,https://www.youtube.com/watch?v=hCsrDSongSk
Ff_Rq39QESQ,El_poni_roig,The New Raemon,El poni roig,Ff_Rq39QESQ.mp3,https://www.youtube.com/watch?v=Ff_Rq39QESQ
3zXO7Hl9kf4,Objectius,Aitor Cugat - Topic,Objectius,3zXO7Hl9kf4.mp3,https://www.youtube.com/watch?v=3zXO7Hl9kf4
HZW8P_yOP8Q,-_Nord_[lyric_video],Marialluïsa,Marialluïsa - Nord [lyric video],HZW8P_yOP8Q.mp3,https://www.youtube.com/watch?v=HZW8P_yOP8Q
2bsmyFTVo1Q,Sanjosex_Dos_somnis,bankrobberbcn,Sanjosex - Dos somnis,2bsmyFTVo1Q.mp3,https://www.youtube.com/watch?v=2bsmyFTVo1Q
SzeQBFngwjQ,Anirem_a_Sopar,Trau,Anirem a Sopar,SzeQBFngwjQ.mp3,https://www.youtube.com/watch?v=SzeQBFngwjQ
1be_mZRqcaM,-_L'amor_fa_calor_[videoclip_oficial],Renaldo & Clara,Renaldo & Clara - L'amor fa calor [videoclip oficial],1be_mZRqcaM.mp3,https://www.youtube.com/watch?v=1be_mZRqcaM
C9X_rgJStc4,Halldor_Mar_No_hi_ha_estranys_en_aquest_món,La Cupula Music,Halldor Mar - No hi ha estranys en aquest món,C9X_rgJStc4.mp3,https://www.youtube.com/watch?v=C9X_rgJStc4
4oWnbCQIcgI,KOEMAN_TRENTA_[VIDEOCLIP_OFICIAL],KOEMANPOP,KOEMAN - TRENTA [VIDEOCLIP OFICIAL],4oWnbCQIcgI.mp3,https://www.youtube.com/watch?v=4oWnbCQIcgI
vJrt3KB-a7s,-_Milions_d'estrelles,Xanguito,Xanguito - Milions d'estrelles,vJrt3KB-a7s.mp3,https://www.youtube.com/watch?v=vJrt3KB-a7s
3gJ70Aqs9z0,-_L'_Empordà_(En_Directe),Sopa de Cabra,Sopa de Cabra - L' Empordà (En Directe),3gJ70Aqs9z0.mp3,https://www.youtube.com/watch?v=3gJ70Aqs9z0
zfauEk_EPfU,Un_petonet_i_Juan_Magán_(Cafè_pels_més_cafeteros),The Tyets,Un petonet - The Tyets i Juan Magán (Cafè pels més cafeteros),zfauEk_EPfU.mp3,https://www.youtube.com/watch?v=zfauEk_EPfU
0_2EndbQ0gA,DOCTOR_PRATS_x_LA_FÚMIGA_EXTRAORDINÀRIAMENT_NORMAL_(Vídeo_oficial),Doctor Prats,DOCTOR PRATS x LA FÚMIGA - EXTRAORDINÀRIAMENT NORMAL (Vídeo oficial),0_2EndbQ0gA.mp3,https://www.youtube.com/watch?v=0_2EndbQ0gA
fZZ6nJ22AjY,Buhos_Millors_moments_de_la_vida_(Lyric_video),Buhos Oficial,Buhos - Millors moments de la vida (Lyric video),fZZ6nJ22AjY.mp3,https://www.youtube.com/watch?v=fZZ6nJ22AjY
4L04S3rc6Z0,-_LA_FORTUNA_(2025),Els Catarres,Els Catarres - LA FORTUNA (2025),4L04S3rc6Z0.mp3,https://www.youtube.com/watch?v=4L04S3rc6Z0
swilqdRztD8,Xarop_de_Sol,BaixLlo - Topic,Xarop de Sol,swilqdRztD8.mp3,https://www.youtube.com/watch?v=swilqdRztD8
_li-urFdjzI,"-_Mòbil,_claus_i_cartera_(Videoclip_Oficial)",Sexenni,"Sexenni - Mòbil, claus i cartera (Videoclip Oficial)",_li-urFdjzI.mp3,https://www.youtube.com/watch?v=_li-urFdjzI
ujjziJ8SWq0,A_FORA_PLOU_(Videoclip),The Tyets,A FORA PLOU | The Tyets (Videoclip),ujjziJ8SWq0.mp3,https://www.youtube.com/watch?v=ujjziJ8SWq0
q7joYEHgWd4,HEM_VINGUT_A_JUGAR,Buhos Oficial,HEM VINGUT A JUGAR,q7joYEHgWd4.mp3,https://www.youtube.com/watch?v=q7joYEHgWd4
WakP10DXiD0,-_LA_MARINA_STA_MORENA_(Videoclip_Oficial),Figa Flawas,Figa Flawas - LA MARINA STA MORENA (Videoclip Oficial),WakP10DXiD0.mp3,https://www.youtube.com/watch?v=WakP10DXiD0
3OAVTZS9IEQ,Una_altra_vegada_Suu,SUU,Una altra vegada - Suu,3OAVTZS9IEQ.mp3,https://www.youtube.com/watch?v=3OAVTZS9IEQ
U-eBn_W4qmU,",_The_Tyets_Sushi_Poke_(Videoclip)",dani6ix & IZZKID,"dani6ix & IZZKID, The Tyets - Sushi Poke (Videoclip)",U-eBn_W4qmU.mp3,https://www.youtube.com/watch?v=U-eBn_W4qmU
oCVwPd0R02I,Estiu_ple_de_màgia,BaixLlo - Topic,Estiu ple de màgia,oCVwPd0R02I.mp3,https://www.youtube.com/watch?v=oCVwPd0R02I
NNoVBHRUm0w,-_A_PRENDRE_PEL_CUL,Els Catarres,Els Catarres - A PRENDRE PEL CUL,NNoVBHRUm0w.mp3,https://www.youtube.com/watch?v=NNoVBHRUm0w
p0Nf7ipXvVc,Bali_13_La_miradeta_(Videoclip_ofical),Bali13 Music,Bali 13 - La miradeta (Videoclip ofical),p0Nf7ipXvVc.mp3,https://www.youtube.com/watch?v=p0Nf7ipXvVc
4g-5XxEPxOk,Alfred_García_T'estiu_(Lyric_Video)_(Official),alfredgarcia,Alfred García - T'estiu (Lyric Video) (Official),4g-5XxEPxOk.mp3,https://www.youtube.com/watch?v=4g-5XxEPxOk
pQ791J7N068,i_The_Tyets_4-3-3,Els Amics de les Arts,Els Amics de les Arts i The Tyets - 4-3-3,pQ791J7N068.mp3,https://www.youtube.com/watch?v=pQ791J7N068
i1YmbSNi1iE,DOCTOR_PRATS_AERÒBIC_(Vídeo_oficial),Doctor Prats,DOCTOR PRATS - AERÒBIC (Vídeo oficial),i1YmbSNi1iE.mp3,https://www.youtube.com/watch?v=i1YmbSNi1iE
GBeJ2aohHk8,&_FIGA_FLAWAS_Espurna_(Official_Video),STAY HOMAS,STAY HOMAS & FIGA FLAWAS - Espurna (Official Video),GBeJ2aohHk8.mp3,https://www.youtube.com/watch?v=GBeJ2aohHk8
VMOIyfQPD68,La_Nit_Brilla,BaixLlo - Topic,La Nit Brilla,VMOIyfQPD68.mp3,https://www.youtube.com/watch?v=VMOIyfQPD68
eZsL4DddTMQ,-_Catalan_Society_(Videoclip),Mama Dousha,Mama Dousha - Catalan Society (Videoclip),eZsL4DddTMQ.mp3,https://www.youtube.com/watch?v=eZsL4DddTMQ
pOnI5ATJjOI,-_LOTUS_(Videoclip),Mushkaa,Mushkaa - LOTUS (Videoclip),pOnI5ATJjOI.mp3,https://www.youtube.com/watch?v=pOnI5ATJjOI
PUSSbuGhNnQ,Alfred_García_Rumba_catalana_(Official),alfredgarcia,Alfred García - Rumba catalana (Official),PUSSbuGhNnQ.mp3,https://www.youtube.com/watch?v=PUSSbuGhNnQ
PHZOxr-b2mE,GINESTÀ_TOT_EL_QUE_ENS_QUEDA,Ginestà Oficial,GINESTÀ - TOT EL QUE ENS QUEDA,PHZOxr-b2mE.mp3,https://www.youtube.com/watch?v=PHZOxr-b2mE
U8LR6hu6xRo,-_REBOBINAR_Official_Music_Video,La Fúmiga,La Fúmiga - REBOBINAR | Official Music Video,U8LR6hu6xRo.mp3,https://www.youtube.com/watch?v=U8LR6hu6xRo
tko91o2mf8k,",_Mama_Dousha_turuturutu_(Official)",Gigi Ros,"Gigi Ros, Mama Dousha - turuturutu (Official)",tko91o2mf8k.mp3,https://www.youtube.com/watch?v=tko91o2mf8k
WgBvDsWwaTI,La_força_de_l'amor,BaixLlo - Topic,La força de l'amor,WgBvDsWwaTI.mp3,https://www.youtube.com/watch?v=WgBvDsWwaTI
HWmx9OJEuZ4,QUE_VINGUIS_THE_TYETS,The Tyets,QUE VINGUIS | THE TYETS,HWmx9OJEuZ4.mp3,https://www.youtube.com/watch?v=HWmx9OJEuZ4
j8M-pEALoOA,Papallones_-,JULS,Papallones - JULS,j8M-pEALoOA.mp3,https://www.youtube.com/watch?v=j8M-pEALoOA
KcZJasNujn8,LALBA_Malèfica_(Videoclip_oficial),LAL'BA MUSIC,LALBA - Malèfica (Videoclip oficial),KcZJasNujn8.mp3,https://www.youtube.com/watch?v=KcZJasNujn8
Qj-t8SRq2mw,GINESTÀ_NOMÉS_VIURE_(Videoclip_oficial),Ginestà Oficial,GINESTÀ - NOMÉS VIURE (Videoclip oficial),Qj-t8SRq2mw.mp3,https://www.youtube.com/watch?v=Qj-t8SRq2mw
M_q2KVEB8XY,Serem_més_forts,Miki Nuñez,Serem més forts,M_q2KVEB8XY.mp3,https://www.youtube.com/watch?v=M_q2KVEB8XY
BUIGC9j98Rg,-_El_club_de_la_sisena_hora_(Videoclip_Oficial),Sexenni,Sexenni - El club de la sisena hora (Videoclip Oficial),BUIGC9j98Rg.mp3,https://www.youtube.com/watch?v=BUIGC9j98Rg
Xd984ELDRMI,OCTUBRE_DEL_24_JOAN_DAUSÀ_&_PAULA_KOOPS,Joan Dausà,OCTUBRE DEL 24 - JOAN DAUSÀ & PAULA KOOPS,Xd984ELDRMI.mp3,https://www.youtube.com/watch?v=Xd984ELDRMI
k7v95GU58jA,BOIG_X_TU_FLASHY_ICE_CREAM,Flashy Ice Cream,BOIG X TU - FLASHY ICE CREAM,k7v95GU58jA.mp3,https://www.youtube.com/watch?v=k7v95GU58jA
Vl8O6-lrt7A,FA_DIES_ft._Chiara_Oliver_(Videoclip),The Tyets,FA DIES | The Tyets ft. Chiara Oliver (Videoclip),Vl8O6-lrt7A.mp3,https://www.youtube.com/watch?v=Vl8O6-lrt7A
0IzlV9miSsM,MAMA_DOUSHA_Sant_Tornem-hi_(Videoclip),Mama Dousha,MAMA DOUSHA - Sant Tornem-hi (Videoclip),0IzlV9miSsM.mp3,https://www.youtube.com/watch?v=0IzlV9miSsM
_85enZwRAY4,TODAY_IS_THE_DAY_(Buhos_and_Mar_Lucas),Buhos Oficial,TODAY IS THE DAY (Buhos and Mar Lucas),_85enZwRAY4.mp3,https://www.youtube.com/watch?v=_85enZwRAY4
2GqyieyR3ds,OQUES_GRASSES_JUBILAR-ME,Oques Grasses,OQUES GRASSES - JUBILAR-ME,2GqyieyR3ds.mp3,https://www.youtube.com/watch?v=2GqyieyR3ds
aGQWnWAyWVs,Bicicletes,Iglú,Bicicletes,aGQWnWAyWVs.mp3,https://www.youtube.com/watch?v=aGQWnWAyWVs
xyj-e3ZfWUc,"-_COR_PETIT_(amb_Figa_Flawas,_Videoclip_Oficial)",Pol Bordas,"Pol Bordas - COR PETIT (amb Figa Flawas, Videoclip Oficial)",xyj-e3ZfWUc.mp3,https://www.youtube.com/watch?v=xyj-e3ZfWUc
WcdiZJVj_MM,MAMA_DOUSHA_Que_Chévere_feat._Dj_Panko_(Videoclip),Mama Dousha,MAMA DOUSHA - Que Chévere feat. Dj Panko (Videoclip),WcdiZJVj_MM.mp3,https://www.youtube.com/watch?v=WcdiZJVj_MM
9KwVlJWIGFA,-_La_Faràndula_(Videoclip_Oficial),Sexenni,Sexenni - La Faràndula (Videoclip Oficial),9KwVlJWIGFA.mp3,https://www.youtube.com/watch?v=9KwVlJWIGFA
MuhPRegAHpU,-_SOLUCIONS_i_NO_PROBLEMES,Figa Flawas,Figa Flawas - SOLUCIONS i NO PROBLEMES,MuhPRegAHpU.mp3,https://www.youtube.com/watch?v=MuhPRegAHpU
mDa6tvbnZsQ,OQUES_GRASSES_COM_ESTÀ_EL_PATI_(Vídeo_oficial),Oques Grasses,OQUES GRASSES - COM ESTÀ EL PATI (Vídeo oficial),mDa6tvbnZsQ.mp3,https://www.youtube.com/watch?v=mDa6tvbnZsQ
EAv4ifeL8zM,Passen_Coses_Suu,SUU,Passen Coses - Suu,EAv4ifeL8zM.mp3,https://www.youtube.com/watch?v=EAv4ifeL8zM
pypUKWgyYZE,ACTITUD_(Buhos_x_Fraktal_x_Mon_DJ),Buhos Oficial,ACTITUD (Buhos x Fraktal x Mon DJ),pypUKWgyYZE.mp3,https://www.youtube.com/watch?v=pypUKWgyYZE
IMaUqEhGzKg,-_ARA_(Videoclip_Oficial),Nil Moliner,Nil Moliner - ARA (Videoclip Oficial),IMaUqEhGzKg.mp3,https://www.youtube.com/watch?v=IMaUqEhGzKg
cyQz_HDm-Is,OQUES_GRASSES_SORT_DE_TU,Oques Grasses,OQUES GRASSES - SORT DE TU,cyQz_HDm-Is.mp3,https://www.youtube.com/watch?v=cyQz_HDm-Is
GYv0rdQFaE0,&_Figa_Flawas_JA_DORMIRÉ_Official_Music_Video,La Fúmiga,La Fúmiga & Figa Flawas - JA DORMIRÉ | Official Music Video,GYv0rdQFaE0.mp3,https://www.youtube.com/watch?v=GYv0rdQFaE0
V-7NQoTv7RM,-_COMENÇAR_A_VIURE,Els Catarres,Els Catarres - COMENÇAR A VIURE,V-7NQoTv7RM.mp3,https://www.youtube.com/watch?v=V-7NQoTv7RM
R_3-5MaWxL8,Miki_Núñez_Dins_del_meu_cap,Miki Nuñez,Miki Núñez - Dins del meu cap,R_3-5MaWxL8.mp3,https://www.youtube.com/watch?v=R_3-5MaWxL8
5bdsZjgMOLY,",_Bad_Gyal_SexeSexy_(Videoclip)",Mushkaa,"Mushkaa, Bad Gyal - SexeSexy (Videoclip)",5bdsZjgMOLY.mp3,https://www.youtube.com/watch?v=5bdsZjgMOLY
Xhaw0bI8LH8,AINA_REIG_Tòpics_CAP._I_(Video_Oficial),Aina Reig,AINA REIG - Tòpics - CAP. I (Video Oficial),Xhaw0bI8LH8.mp3,https://www.youtube.com/watch?v=Xhaw0bI8LH8
4nWRXo_MnK0,-_L'_amor_no_està_de_moda,Mama Dousha,Mama Dousha - L' amor no està de moda,4nWRXo_MnK0.mp3,https://www.youtube.com/watch?v=4nWRXo_MnK0
HnVAM8BNqgQ,"Belén_Aguilera,_Julieta_THELMA_&_LOUISE",BelénAguilera,"Belén Aguilera, Julieta - THELMA & LOUISE",HnVAM8BNqgQ.mp3,https://www.youtube.com/watch?v=HnVAM8BNqgQ
djyVYcCQ9Z8,Alfred_García_Els_teus_ulls,alfredgarcia,Alfred García - Els teus ulls,djyVYcCQ9Z8.mp3,https://www.youtube.com/watch?v=djyVYcCQ9Z8
GjZ-77Yu3bY,-_Abans_que_s'acabi_el_món,Gertrudis,Gertrudis - Abans que s'acabi el món,GjZ-77Yu3bY.mp3,https://www.youtube.com/watch?v=GjZ-77Yu3bY
F8QeWZKMp0U,OQUES_GRASSES_COM_EL_DIA_I_LA_NIT_&_JULIETA,Oques Grasses,OQUES GRASSES - COM EL DIA I LA NIT & JULIETA,F8QeWZKMp0U.mp3,https://www.youtube.com/watch?v=F8QeWZKMp0U
Rh-rEP0kH-g,i_The_Tyets_Grup_de_Pop_(Videoclip_Oficial),Sexenni,Sexenni i The Tyets - Grup de Pop (Videoclip Oficial),Rh-rEP0kH-g.mp3,https://www.youtube.com/watch?v=Rh-rEP0kH-g
vZCbFxePSFs,",_Triquell_Que_et_vagi_bé_(Videoclip_Oficial)",Sopa de Cabra,"Sopa de Cabra, Triquell - Que et vagi bé (Videoclip Oficial)",vZCbFxePSFs.mp3,https://www.youtube.com/watch?v=vZCbFxePSFs
iO7oS8iw1cU,-_4_KISSUS,Figa Flawas,Figa Flawas - 4 KISSUS,iO7oS8iw1cU.mp3,https://www.youtube.com/watch?v=iO7oS8iw1cU
FhJR6OO1X8Y,Jenifer_-,Els Catarres,Jenifer - Els Catarres,FhJR6OO1X8Y.mp3,https://www.youtube.com/watch?v=FhJR6OO1X8Y
qp6cDEDc4P4,GINESTÀ_La_meva_sort_(videolyric),Ginestà Oficial,GINESTÀ - La meva sort (videolyric),qp6cDEDc4P4.mp3,https://www.youtube.com/watch?v=qp6cDEDc4P4
1pJacfNyx1U,TOTA_LA_VIDA_IGLÚ_(Videoclip_Oficial),Iglú,TOTA LA VIDA - IGLÚ (Videoclip Oficial),1pJacfNyx1U.mp3,https://www.youtube.com/watch?v=1pJacfNyx1U
wczcNZPEl9g,&_The_Tyets_COVARDS_Official_Music_Video,La Fúmiga,La Fúmiga & The Tyets - COVARDS | Official Music Video,wczcNZPEl9g.mp3,https://www.youtube.com/watch?v=wczcNZPEl9g
uGGocdQzLk0,CADA_TREN_FLASHY_ICE_CREAM,Flashy Ice Cream,CADA TREN - FLASHY ICE CREAM,uGGocdQzLk0.mp3,https://www.youtube.com/watch?v=uGGocdQzLk0
y0bx_PVZA8Y,-_Vull_estar_amb_tu,Els Catarres,Els Catarres - Vull estar amb tu,y0bx_PVZA8Y.mp3,https://www.youtube.com/watch?v=y0bx_PVZA8Y
G3rql0y9Sv8,Olívia_(Èpic_Solete)_-,The Tyets,Olívia (Èpic Solete) - The Tyets,G3rql0y9Sv8.mp3,https://www.youtube.com/watch?v=G3rql0y9Sv8
s0iHO_u7oAw,PER_NOSALTRES_I_ELS_DE_DALT_JOAN_DAUSÀ,Joan Dausà,PER NOSALTRES I ELS DE DALT - JOAN DAUSÀ,s0iHO_u7oAw.mp3,https://www.youtube.com/watch?v=s0iHO_u7oAw
mzc-qB_6VP4,-_XINU_XANU_(unofficial_gatetes_video),STAY HOMAS,STAY HOMAS - XINU XANU (unofficial gatetes video),mzc-qB_6VP4.mp3,https://www.youtube.com/watch?v=mzc-qB_6VP4
r9ISefU1StU,-_TORNAR_Official_Music_Video,La Fúmiga,La Fúmiga - TORNAR | Official Music Video,r9ISefU1StU.mp3,https://www.youtube.com/watch?v=r9ISefU1StU
7TiK1CTw3GA,TORNEM_A_CASA_THE_TYETS,The Tyets,TORNEM A CASA | THE TYETS,7TiK1CTw3GA.mp3,https://www.youtube.com/watch?v=7TiK1CTw3GA
yV0ZtyPDe-E,x_Mushkaa_DIABLA,Figa Flawas,Figa Flawas x Mushkaa - DIABLA,yV0ZtyPDe-E.mp3,https://www.youtube.com/watch?v=yV0ZtyPDe-E
iWNIcA88D6w,-_El_Món_(Visualizer),Roger Padrós,Roger Padrós - El Món (Visualizer),iWNIcA88D6w.mp3,https://www.youtube.com/watch?v=iWNIcA88D6w
QUVjLY4y48s,-_Rikiti_(Videoclip),Mama Dousha,Mama Dousha - Rikiti (Videoclip),QUVjLY4y48s.mp3,https://www.youtube.com/watch?v=QUVjLY4y48s
-yMOYM_ZxGg,Tu_Em_Fas_Ballar,MOSAIC - Topic,Tu Em Fas Ballar,-yMOYM_ZxGg.mp3,https://www.youtube.com/watch?v=-yMOYM_ZxGg
Kx73OzRj7qE,COTI_X_COTI_(Videoclip_oficial),The Tyets,COTI X COTI | The Tyets (Videoclip oficial),Kx73OzRj7qE.mp3,https://www.youtube.com/watch?v=Kx73OzRj7qE
PgFmC14pgdc,LAL'BA_X_Una_Nit,LAL'BA MUSIC,LAL'BA | X Una Nit,PgFmC14pgdc.mp3,https://www.youtube.com/watch?v=PgFmC14pgdc
g21fcoUkag0,-_QUE_NO_S'ACABI_(Videoclip_Oficial),Figa Flawas,Figa Flawas - QUE NO S'ACABI (Videoclip Oficial),g21fcoUkag0.mp3,https://www.youtube.com/watch?v=g21fcoUkag0
QQed1SvgDMs,MILLOR_DEL_QUE_PENSAVA_FLASHY_ICE_CREAM,Flashy Ice Cream,MILLOR DEL QUE PENSAVA - FLASHY ICE CREAM,QQed1SvgDMs.mp3,https://www.youtube.com/watch?v=QQed1SvgDMs
OFibjRBDiXA,&_THE_TYETS_LA_PLATJA,STAY HOMAS,STAY HOMAS & THE TYETS - LA PLATJA,OFibjRBDiXA.mp3,https://www.youtube.com/watch?v=OFibjRBDiXA
WwB_ZOq50_k,Coco_Llimona_i_Sal,U98 MUSIC,Coco - Llimona i Sal,WwB_ZOq50_k.mp3,https://www.youtube.com/watch?v=WwB_ZOq50_k
8rohDBc7uRs,JO_MAI_MAI_videoclip_oficial_(HD)_JOAN_DAUSÀ,Joan Dausà,JO MAI MAI - videoclip oficial (HD) - JOAN DAUSÀ,8rohDBc7uRs.mp3,https://www.youtube.com/watch?v=8rohDBc7uRs
mHFSCwB1GGA,-_Per_la_borda_(Videoclip_Oficial),Sexenni,Sexenni - Per la borda (Videoclip Oficial),mHFSCwB1GGA.mp3,https://www.youtube.com/watch?v=mHFSCwB1GGA
5B8Uq1xmhio,Miki_Núñez_Gelat,Miki Nuñez,Miki Núñez - Gelat,5B8Uq1xmhio.mp3,https://www.youtube.com/watch?v=5B8Uq1xmhio
xJM3VWm8VA0,Buhos_El_món_de_veritat_(Lyric_video),Buhos Oficial,Buhos - El món de veritat (Lyric video),xJM3VWm8VA0.mp3,https://www.youtube.com/watch?v=xJM3VWm8VA0
B3sApvb5eBM,LAL'BA_Parella_Imperfecta_(Videolyric),LAL'BA MUSIC,LAL'BA | Parella Imperfecta (Videolyric),B3sApvb5eBM.mp3,https://www.youtube.com/watch?v=B3sApvb5eBM
9m4aZGHFBik,-_MUSSEGU_(Videoclip_Oficial),Figa Flawas,Figa Flawas - MUSSEGU (Videoclip Oficial),9m4aZGHFBik.mp3,https://www.youtube.com/watch?v=9m4aZGHFBik
FfBqn0EUi-E,x_Lluís_Gavaldà_XALALÀ,Figa Flawas,Figa Flawas x Lluís Gavaldà - XALALÀ,FfBqn0EUi-E.mp3,https://www.youtube.com/watch?v=FfBqn0EUi-E
ynYQ2q1XsFU,ELS_CATARRES_COR_(2023),Els Catarres,ELS CATARRES - COR (2023),ynYQ2q1XsFU.mp3,https://www.youtube.com/watch?v=ynYQ2q1XsFU
I4zBVfyEd5s,",_SUU_Pa_amb_Oli_I_Sal",ZETAK,"ZETAK, SUU - Pa amb Oli I Sal",I4zBVfyEd5s.mp3,https://www.youtube.com/watch?v=I4zBVfyEd5s
qxtHaUFnIYk,"-_M'agrada_ft._Macaco,_David_Ros_(Lyric_Video)",Gertrudis,"Gertrudis - M'agrada ft. Macaco, David Ros (Lyric Video)",qxtHaUFnIYk.mp3,https://www.youtube.com/watch?v=qxtHaUFnIYk
3oOp1ahLVj0,TRIQUELL_CBD_i_espardenyes_(Official_Video),Triquell,TRIQUELL - CBD i espardenyes (Official Video),3oOp1ahLVj0.mp3,https://www.youtube.com/watch?v=3oOp1ahLVj0
ssoAxwWRxPE,Buhos_La_Nit_Està_que_Crema_(Videoclip_Oficial),Buhos Oficial,Buhos - La Nit Està que Crema (Videoclip Oficial),ssoAxwWRxPE.mp3,https://www.youtube.com/watch?v=ssoAxwWRxPE
0TJ6ifV8peM,LILDAMI_M'ÉS_IGUAL,Lildami,LILDAMI - M'ÉS IGUAL,0TJ6ifV8peM.mp3,https://www.youtube.com/watch?v=0TJ6ifV8peM
iV6LHxdROxA,Nenes_Presumides_-,Scorpio,Nenes Presumides - Scorpio,iV6LHxdROxA.mp3,https://www.youtube.com/watch?v=iV6LHxdROxA
IJyyg4o4g7c,Les_Victòries_amb_Tu_(feat._Buhos),Primera Cita,Les Victòries amb Tu (feat. Buhos),IJyyg4o4g7c.mp3,https://www.youtube.com/watch?v=IJyyg4o4g7c
_1pfqwFXDVs,-_LA_NÒRIA_(Official_Video),STAY HOMAS,STAY HOMAS - LA NÒRIA (Official Video),_1pfqwFXDVs.mp3,https://www.youtube.com/watch?v=_1pfqwFXDVs
IjNZaTV2CMA,"NO_A_LA_MAT_I_PEPET_I_MARIETA_amb_Ebri_Knight,_El_Diluvi,_Tesa_i_Xavi_Sarrià_(Videoclip_oficial)",Pepet i marieta,"NO A LA MAT I PEPET I MARIETA amb Ebri Knight, El Diluvi, Tesa i Xavi Sarrià (Videoclip oficial)",IjNZaTV2CMA.mp3,https://www.youtube.com/watch?v=IjNZaTV2CMA
51-gTnpKi3M,Bailoteo_THE_TYETS_(Videoclip_oficial),The Tyets,Bailoteo | THE TYETS (Videoclip oficial),51-gTnpKi3M.mp3,https://www.youtube.com/watch?v=51-gTnpKi3M
9d1WGLRjhCM,"Miki_Núñez,_Alfred_García_Electricitat",Miki Nuñez,"Miki Núñez, Alfred García - Electricitat",9d1WGLRjhCM.mp3,https://www.youtube.com/watch?v=9d1WGLRjhCM
YY_jbC6-OiQ,Els_Catarres_+_CANÇONS_D'AMOR_Official_Music_Video,La Fúmiga,Els Catarres + La Fúmiga - CANÇONS D'AMOR | Official Music Video,YY_jbC6-OiQ.mp3,https://www.youtube.com/watch?v=YY_jbC6-OiQ
ENOjkbVWucM,Deja_Vu_-,Scorpio,Deja Vu - Scorpio,ENOjkbVWucM.mp3,https://www.youtube.com/watch?v=ENOjkbVWucM
ai0l865orA0,Buhos_Sweet_Caroline_(Lyric_video),Buhos Oficial,Buhos - Sweet Caroline (Lyric video),ai0l865orA0.mp3,https://www.youtube.com/watch?v=ai0l865orA0
IKmkwrOZA84,JA_NO_M'IMPORTA_-,Sara Roy,JA NO M'IMPORTA - Sara Roy,IKmkwrOZA84.mp3,https://www.youtube.com/watch?v=IKmkwrOZA84
1qorYSJDRz8,-_Citant_Mercè_Rodoreda,Els Amics de les Arts,Els Amics de les Arts - Citant Mercè Rodoreda,1qorYSJDRz8.mp3,https://www.youtube.com/watch?v=1qorYSJDRz8
HNqvbjQAU_M,"-_La_Festa_ft._Santa_Salut,_The_Tyets_&_JazzWoman_(Lyric_Video_Oficial)",La Pegatina,"La Pegatina - La Festa ft. Santa Salut, The Tyets & JazzWoman (Lyric Video Oficial)",HNqvbjQAU_M.mp3,https://www.youtube.com/watch?v=HNqvbjQAU_M
